video,numFrame,seconds,fps,rfps,subset,featureFrame
JXTAD,981.0,32.96,29.763349514563107,29.763349514563107,validation,948.04
15RTV,503.0,33.83,14.868459946792788,14.868459946792788,validation,469.17
SW8VM,187.0,30.38,6.1553653719552335,6.1553653719552335,validation,156.61999999999998
Y80PJ,910.0,30.46,29.875246224556793,29.875246224556793,validation,879.54
2TAT3,517.0,30.33,17.04582921200132,17.04582921200132,validation,486.66999999999996
XVI3M,770.0,25.62,30.05464480874317,30.05464480874317,validation,744.38
DSI0N,1003.0,33.42,30.011968880909635,30.011968880909635,validation,969.58
QLEN3,1052.0,35.08,29.98859749144812,29.98859749144812,validation,1016.9200000000001
BRQBD,983.0,32.75,30.015267175572518,30.015267175572518,validation,950.25
H5RBY,1089.0,36.25,30.041379310344826,30.041379310344826,validation,1052.75
DU416,919.0,30.58,30.052321778940485,30.052321778940485,validation,888.42
X9LP4,927.0,30.88,30.019430051813472,30.019430051813472,validation,896.12
1W6YY,421.0,29.42,14.309993201903467,14.309993201903467,validation,391.58000000000004
LR0L8,1169.0,40.33,28.9858666005455,28.9858666005455,validation,1128.6699999999998
L8RW8,908.0,30.25,30.016528925619834,30.016528925619834,validation,877.75
GJC1G,850.0,28.54,29.782761037140855,29.782761037140855,validation,821.4599999999999
HXUAH,671.0,23.62,28.40812870448772,28.40812870448772,validation,647.38
EZRQW,761.0,28.42,26.77691766361717,26.77691766361717,validation,732.58
M98YV,797.0,30.0,26.566666666666666,26.566666666666666,validation,767.0
LR9KL,906.0,30.42,29.783037475345164,29.783037475345164,validation,875.5799999999999
LIQS5,961.0,32.0,30.03125,30.03125,validation,929.0
7IPW7,853.0,28.42,30.014074595355382,30.014074595355382,validation,824.58
UBCH6,297.0,9.88,30.06072874493927,30.06072874493927,validation,287.12
BI4KK,191.0,30.54,6.254092992796333,6.254092992796333,validation,160.46
L0QNM,518.0,30.42,17.02827087442472,17.02827087442472,validation,487.58000000000004
9OCQT,186.0,12.29,15.134255492270139,15.134255492270139,validation,173.71
LLTBQ,343.0,20.54,16.699123661148978,16.699123661148978,validation,322.46
G2DIN,949.0,31.75,29.88976377952756,29.88976377952756,validation,917.25
NKLTK,905.0,30.21,29.95696789142668,29.95696789142668,validation,874.79
2FPB3,810.0,32.38,25.015441630636193,25.015441630636193,validation,777.62
FC2SK,671.0,26.79,25.046659201194476,25.046659201194476,validation,644.21
Q5MDU,101.0,9.25,10.91891891891892,10.91891891891892,validation,91.75
OSK3Y,936.0,31.17,30.028873917228104,30.028873917228104,validation,904.83
RJD1Z,1062.0,35.38,30.016958733747877,30.016958733747877,validation,1026.62
TCI7K,925.0,30.79,30.042221500487173,30.042221500487173,validation,894.21
ON2Z4,809.0,26.92,30.052005943536404,30.052005943536404,validation,782.08
9KDP0,905.0,31.08,29.11840411840412,29.11840411840412,validation,873.92
8T2MI,178.0,11.79,15.097540288379983,15.097540288379983,validation,166.20999999999998
PSAVM,895.0,29.83,30.003352329869262,30.003352329869262,validation,865.1700000000001
MBAA5,768.0,25.58,30.023455824863177,30.023455824863177,validation,742.4200000000001
2PZBY,903.0,30.17,29.93039443155452,29.93039443155452,validation,872.8299999999999
YOCRB,832.0,34.62,24.032351242056617,24.032351242056617,validation,797.38
TDAY1,1030.0,34.29,30.037911927675708,30.037911927675708,validation,995.71
21WN7,1045.0,34.88,29.9598623853211,29.9598623853211,validation,1010.12
VZE8E,385.0,25.54,15.074393108848865,15.074393108848865,validation,359.46
VHD24,421.0,29.42,14.309993201903467,14.309993201903467,validation,391.58000000000004
4TX4N,819.0,32.71,25.038214613268114,25.038214613268114,validation,786.29
YQT32,400.0,26.54,15.071590052750565,15.071590052750565,validation,373.46
U5T4M,589.0,19.58,30.081716036772217,30.081716036772217,validation,569.42
8SXHK,495.0,29.67,16.683518705763397,16.683518705763397,validation,465.33000000000004
ZNQVC,259.0,31.12,8.322622107969151,8.322622107969151,validation,227.88
J59UP,923.0,30.83,29.938371715861177,29.938371715861177,validation,892.1700000000001
3MV13,152.0,24.71,6.151355726426548,6.151355726426548,validation,127.29
68OG0,891.0,29.67,30.030333670374112,30.030333670374112,validation,861.3299999999999
OK45U,504.0,33.46,15.06276150627615,15.06276150627615,validation,470.53999999999996
NL9AW,995.0,33.29,29.888855512165815,29.888855512165815,validation,961.7099999999999
B1AMA,898.0,37.42,23.99786210582576,23.99786210582576,validation,860.58
Y665P,995.0,33.29,29.888855512165815,29.888855512165815,validation,961.7099999999999
VQOI3,297.0,17.75,16.732394366197184,16.732394366197184,validation,279.25
15PMU,923.0,30.88,29.889896373056995,29.889896373056995,validation,892.12
YMD74,461.0,30.67,15.030974894033257,15.030974894033257,validation,430.33
6ZWSU,915.0,30.58,29.921517331589275,29.921517331589275,validation,884.42
N0ODO,922.0,30.71,30.022793878215563,30.022793878215563,validation,891.29
WBJC3,435.0,14.46,30.08298755186722,30.08298755186722,validation,420.54
D6MZ4,385.00000000000006,23.08,16.681109185441944,16.681109185441944,validation,361.92
RX7TC,811.0,30.21,26.845415425355842,26.845415425355842,validation,780.79
BQOLV,606.9999999999999,36.42,16.666666666666664,16.666666666666664,validation,570.5799999999999
KT2SV,248.0,40.33,6.149268534589636,6.149268534589636,validation,207.67000000000002
LLT3E,789.0,26.29,30.0114111829593,30.0114111829593,validation,762.7099999999999
43CCM,516.0,30.42,16.962524654832347,16.962524654832347,validation,485.58000000000004
OPPVW,406.00000000000006,24.33,16.687217427044803,16.687217427044803,validation,381.67
YOCI8,121.0,8.0,15.125,15.125,validation,113.0
GHJ3Q,787.0,26.21,30.026707363601677,30.026707363601677,validation,760.79
MFGLZ,1084.0,36.62,29.60131075914801,29.60131075914801,validation,1047.38
WVG97,935.0,31.29,29.881751358261425,29.881751358261425,validation,903.7099999999999
U502L,218.0,35.42,6.154714850367024,6.154714850367024,validation,182.58
PRTAJ,257.0,41.83,6.143915849868516,6.143915849868516,validation,215.17000000000002
DWH0T,214.0,34.75,6.158273381294964,6.158273381294964,validation,179.25
YZ8HK,895.0,29.79,30.04363880496811,30.04363880496811,validation,865.21
LT6K4,188.0,30.62,6.139777922926192,6.139777922926192,validation,157.38
Q85TS,948.0,31.58,30.01899936668778,30.01899936668778,validation,916.4200000000001
74WSB,290.0,30.62,9.470934030045722,9.470934030045722,validation,259.38
T9N9R,900.0,30.08,29.920212765957448,29.920212765957448,validation,869.92
QD1U7,1039.0,34.75,29.899280575539567,29.899280575539567,validation,1004.25
AK2KG,301.0,18.04,16.685144124168517,16.685144124168517,validation,282.96000000000004
SJ4QF,928.0,30.92,30.01293661060802,30.01293661060802,validation,897.08
QZZPS,936.0,31.29,29.913710450623203,29.913710450623203,validation,904.71
T9EHP,512.0,30.67,16.693837626344962,16.693837626344962,validation,481.33
ATIAW,196.0,31.83,6.157712849513039,6.157712849513039,validation,164.17000000000002
ZI1GC,1020.0000000000001,34.08,29.929577464788736,29.929577464788736,validation,985.9200000000001
O0349,929.0,31.04,29.929123711340207,29.929123711340207,validation,897.96
WSKTN,949.0,31.71,29.927467675812046,29.927467675812046,validation,917.29
9BQ7M,977.0,32.92,29.67800729040097,29.67800729040097,validation,944.0799999999999
VWFJA,158.0,25.67,6.155044799376704,6.155044799376704,validation,132.32999999999998
H43VE,394.99999999999994,23.79,16.6036149642707,16.6036149642707,validation,371.21
K64GM,909.0,30.54,29.76424361493124,29.76424361493124,validation,878.46
0TKKR,270.0,44.0,6.136363636363637,6.136363636363637,validation,226.0
Q3BCC,1012.0,42.12,24.02659069325736,24.02659069325736,validation,969.88
IDXZK,851.0,35.38,24.053137365743357,24.053137365743357,validation,815.62
MZ3X9,756.0,31.42,24.061107574793123,24.061107574793123,validation,724.5799999999999
D0AGO,240.0,39.04,6.147540983606557,6.147540983606557,validation,200.95999999999998
G6ZOB,674.0,31.38,21.478648820905036,21.478648820905036,validation,642.62
ZYJJF,916.0,30.67,29.86631887838278,29.86631887838278,validation,885.3299999999999
K9RH2,807.0,26.79,30.123180291153417,30.123180291153417,validation,780.21
G2QBV,778.0,30.21,25.7530619000331,25.7530619000331,validation,747.79
YQOCU,928.0,30.92,30.01293661060802,30.01293661060802,validation,897.08
DPB7X,279.0,9.25,30.16216216216216,30.16216216216216,validation,269.75
RMKOC,490.0,32.75,14.961832061068701,14.961832061068701,validation,457.25
CBZEP,98.0,7.08,13.841807909604519,13.841807909604519,validation,90.92
14XKK,270.0,16.17,16.697588126159552,16.697588126159552,validation,253.82999999999998
GL7E6,903.0,30.17,29.93039443155452,29.93039443155452,validation,872.8299999999999
KB7WQ,1139.0,37.96,30.00526870389884,30.00526870389884,validation,1101.04
OGZYC,601.0,36.04,16.67591564927858,16.67591564927858,validation,564.96
JMCBE,541.0,20.75,26.072289156626507,26.072289156626507,validation,520.25
Y3AQ4,921.0,30.67,30.029344636452556,30.029344636452556,validation,890.3299999999999
IPRMO,485.0,32.29,15.020130071229483,15.020130071229483,validation,452.71
0KZYF,921.0,30.71,29.99023119505047,29.99023119505047,validation,890.29
W97NR,939.0,31.5,29.80952380952381,29.80952380952381,validation,907.5
XK0QV,1041.0,34.71,29.991356957649092,29.991356957649092,validation,1006.29
03PRW,255.0,34.75,7.338129496402877,7.338129496402877,validation,220.25
W7EDM,342.0,20.5,16.682926829268293,16.682926829268293,validation,321.5
J0AMJ,189.0,30.67,6.162373655037496,6.162373655037496,validation,158.33
N2WXN,925.0,30.79,30.042221500487173,30.042221500487173,validation,894.21
HIKIC,736.0,30.67,23.997391587870883,23.997391587870883,validation,705.33
AQQQ5,506.0,30.33,16.683151994724696,16.683151994724696,validation,475.67
4FQJY,925.0,30.79,30.042221500487173,30.042221500487173,validation,894.21
QFL2O,926.0,30.83,30.03567953292248,30.03567953292248,validation,895.17
OVFR0,317.0,21.75,14.574712643678161,14.574712643678161,validation,295.25
G852Y,301.0,18.04,16.685144124168517,16.685144124168517,validation,282.96000000000004
FLBS9,734.0,30.58,24.002616088947025,24.002616088947025,validation,703.42
GZZVT,927.0,30.88,30.019430051813472,30.019430051813472,validation,896.12
ULD0T,455.0,30.29,15.021459227467812,15.021459227467812,validation,424.71
7R0LB,926.0,30.83,30.03567953292248,30.03567953292248,validation,895.17
T2S3Z,905.0,30.21,29.95696789142668,29.95696789142668,validation,874.79
4WWYI,336.0,20.12,16.69980119284294,16.69980119284294,validation,315.88
SSPMK,624.0,37.42,16.675574559059324,16.675574559059324,validation,586.5799999999999
X37P1,926.0,30.83,30.03567953292248,30.03567953292248,validation,895.17
KWZSA,905.0,30.12,30.046480743691898,30.046480743691898,validation,874.88
ONVGA,234.0,14.0,16.714285714285715,16.714285714285715,validation,220.0
EF7Q9,816.0,28.38,28.75264270613108,28.75264270613108,validation,787.62
KYLJY,398.0,23.88,16.666666666666668,16.666666666666668,validation,374.12
OK6BF,827.0,27.54,30.029048656499636,30.029048656499636,validation,799.4599999999999
2USX0,339.0,11.29,30.026572187776797,30.026572187776797,validation,327.71000000000004
J3RP9,926.0,38.58,24.002073613271126,24.002073613271126,validation,887.42
NHH8N,984.0,32.75,30.045801526717558,30.045801526717558,validation,951.25
GS3M4,783.0,26.08,30.02300613496933,30.02300613496933,validation,756.9200000000001
P8G8V,908.0,30.25,30.016528925619834,30.016528925619834,validation,877.75
NF45F,1029.0,34.46,29.860708067324435,29.860708067324435,validation,994.5400000000001
17LNN,770.0,32.04,24.032459425717853,24.032459425717853,validation,737.96
27DCQ,745.0,31.0,24.032258064516128,24.032258064516128,validation,714.0
1VRH1,729.0,30.33,24.035608308605344,24.035608308605344,validation,698.6700000000001
OTUV7,254.0,16.83,15.092097445038624,15.092097445038624,validation,237.17000000000002
0F7LW,187.0,30.46,6.139198949441891,6.139198949441891,validation,156.54
G8NEV,986.0,33.04,29.84261501210654,29.84261501210654,validation,952.96
Y3M3W,1050.0,35.17,29.85499004833665,29.85499004833665,validation,1014.83
O76GM,973.0,32.42,30.01233806292412,30.01233806292412,validation,940.58
FB3ZG,582.0,19.5,29.846153846153847,29.846153846153847,validation,562.5
QLFR5,1149.0,38.25,30.03921568627451,30.03921568627451,validation,1110.75
4DSYI,925.0,30.79,30.042221500487173,30.042221500487173,validation,894.21
RVVDR,896.0,29.88,29.98661311914324,29.98661311914324,validation,866.12
JS3TB,726.0,24.08,30.14950166112957,30.14950166112957,validation,701.92
7SNIO,1030.0,34.33,30.002912904165456,30.002912904165456,validation,995.6700000000001
P4SB9,264.0,17.5,15.085714285714285,15.085714285714285,validation,246.5
TQYV1,929.0,30.92,30.045278137128072,30.045278137128072,validation,898.08
07TCM,1017.0,33.88,30.017709563164107,30.017709563164107,validation,983.12
7RDSV,53.0,6.88,7.703488372093023,7.703488372093023,validation,46.12
TTVN5,987.0,32.88,30.018248175182478,30.018248175182478,validation,954.12
HI4NV,900.0,30.04,29.96005326231691,29.96005326231691,validation,869.96
JZULS,882.0,29.38,30.020422055820287,30.020422055820287,validation,852.62
TEV5K,188.0,30.58,6.147809025506867,6.147809025506867,validation,157.42
PZ0ND,347.0,11.54,30.06932409012132,30.06932409012132,validation,335.46000000000004
UG4M2,916.0,30.5,30.0327868852459,30.0327868852459,validation,885.5
KMZDA,987.0,32.88,30.018248175182478,30.018248175182478,validation,954.12
JTBXI,1201.0,40.75,29.47239263803681,29.47239263803681,validation,1160.25
VU996,905.0,30.21,29.95696789142668,29.95696789142668,validation,874.79
MOTWW,962.0,32.25,29.829457364341085,29.829457364341085,validation,929.75
2B577,492.00000000000006,30.71,16.02084011722566,16.02084011722566,validation,461.29
2XVWK,959.0,31.92,30.043859649122805,30.043859649122805,validation,927.0799999999999
MHAGN,350.0,20.96,16.698473282442748,16.698473282442748,validation,329.04
83FK5,1248.0,41.58,30.014430014430015,30.014430014430015,validation,1206.42
1HZGH,545.0,32.71,16.661571384897584,16.661571384897584,validation,512.29
MJPAH,204.0,6.75,30.22222222222222,30.22222222222222,validation,197.25
S2S7I,505.0,33.62,15.020820939916717,15.020820939916717,validation,471.38
W65SM,900.0,35.96,25.027808676307007,25.027808676307007,validation,864.04
ZR19K,1081.0,36.0,30.02777777777778,30.02777777777778,validation,1045.0
5A9O4,893.0,29.75,30.016806722689076,30.016806722689076,validation,863.25
ARWNX,890.0,30.54,29.14210870988867,29.14210870988867,validation,859.46
5R8BL,319.0,21.17,15.06849315068493,15.06849315068493,validation,297.83
CTIYN,891.0,29.67,30.030333670374112,30.030333670374112,validation,861.3299999999999
B4ED1,569.0,34.12,16.67643610785463,16.67643610785463,validation,534.88
ZB5J4,244.00000000000003,39.71,6.144547972802821,6.144547972802821,validation,204.29000000000002
H0FI9,806.0,33.58,24.00238237045861,24.00238237045861,validation,772.4200000000001
LCLLN,1017.0,34.08,29.841549295774648,29.841549295774648,validation,982.92
VP4OG,904.0,30.12,30.013280212483398,30.013280212483398,validation,873.88
C0CMQ,319.99999999999994,19.17,16.69274908711528,16.69274908711528,validation,300.83
7LWW3,747.0,44.83,16.66294891813518,16.66294891813518,validation,702.1700000000001
YYLKT,387.0,23.21,16.673847479534682,16.673847479534682,validation,363.79
JVH7Q,873.0,29.08,30.02063273727648,30.02063273727648,validation,843.92
N93NK,931.0,31.17,29.86846326596086,29.86846326596086,validation,899.83
SZKDA,661.0,39.62,16.68349318525997,16.68349318525997,validation,621.38
WXBEO,898.0,29.92,30.013368983957218,30.013368983957218,validation,868.08
DX845,630.0,20.96,30.057251908396946,30.057251908396946,validation,609.04
WKME6,996.0,33.17,30.027132951462164,30.027132951462164,validation,962.83
6E8GP,201.0,32.71,6.144909813512687,6.144909813512687,validation,168.29
YONR1,477.0,31.79,15.004718464926079,15.004718464926079,validation,445.21000000000004
IGZZG,307.0,18.42,16.666666666666664,16.666666666666664,validation,288.58
358JF,959.0,31.92,30.043859649122805,30.043859649122805,validation,927.0799999999999
QOYH2,925.0,30.83,30.003243593902045,30.003243593902045,validation,894.17
BHXEI,946.0,31.5,30.03174603174603,30.03174603174603,validation,914.5
BQZ52,1226.0,40.96,29.931640625,29.931640625,validation,1185.04
8J5YF,511.00000000000006,30.62,16.688438928804704,16.688438928804704,validation,480.38000000000005
KKEX0,297.0,17.79,16.69477234401349,16.69477234401349,validation,279.21
DOYQE,1067.0,35.54,30.022509848058526,30.022509848058526,validation,1031.46
2ZDFA,824.0,32.92,25.030376670716887,25.030376670716887,validation,791.0799999999999
3J9L5,447.0,29.75,15.025210084033613,15.025210084033613,validation,417.25
UKSCV,855.0,34.17,25.021949078138718,25.021949078138718,validation,820.83
CPM4M,879.0,29.33,29.96931469485169,29.96931469485169,validation,849.67
COBS0,936.0,31.17,30.028873917228104,30.028873917228104,validation,904.83
EEVD3,190.0,30.83,6.162828413882583,6.162828413882583,validation,159.17000000000002
FNBYE,235.0,38.29,6.137372682162445,6.137372682162445,validation,196.71
HEX2V,186.0,30.29,6.140640475404424,6.140640475404424,validation,155.70999999999998
ZZ3HT,842.0,35.08,24.002280501710377,24.002280501710377,validation,806.92
LKNZD,796.0,33.17,23.99758818209225,23.99758818209225,validation,762.83
3WMV4,290.0,17.38,16.68584579976985,16.68584579976985,validation,272.62
VXOE4,750.0,31.25,24.0,24.0,validation,718.75
PEWH4,475.0,31.62,15.02213788741303,15.02213788741303,validation,443.38
DCRI5,186.0,30.25,6.148760330578512,6.148760330578512,validation,155.75
UG8WG,125.0,8.21,15.22533495736906,15.22533495736906,validation,116.79
DJ87X,960.0,32.12,29.887920298879205,29.887920298879205,validation,927.88
LD9EC,928.0,30.92,30.01293661060802,30.01293661060802,validation,897.08
S5YJG,801.0,32.0,25.03125,25.03125,validation,769.0
BDJ84,918.0,30.58,30.019620667102682,30.019620667102682,validation,887.42
5TM3H,998.0,33.71,29.605458320973003,29.605458320973003,validation,964.29
77HKW,151.0,10.0,15.1,15.1,validation,141.0
WDF45,391.0,13.0,30.076923076923077,30.076923076923077,validation,378.0
IDXM0,1099.0,36.62,30.010922992900056,30.010922992900056,validation,1062.3799999999999
FKK5R,440.0,26.38,16.679302501895375,16.679302501895375,validation,413.61999999999995
EK5K1,263.0,42.79,6.146295863519514,6.146295863519514,validation,220.21
PXY5Q,968.0,32.25,30.015503875968992,30.015503875968992,validation,935.75
0DVVD,890.0,29.62,30.047265361242403,30.047265361242403,validation,860.38
IUETR,286.0,20.67,13.836477987421382,13.836477987421382,validation,265.33
QMHK8,442.0,58.71,7.528530063021631,7.528530063021631,validation,383.28999999999996
YW5QQ,959.0,31.92,30.043859649122805,30.043859649122805,validation,927.0799999999999
OQ54Y,1014.0,33.75,30.044444444444444,30.044444444444444,validation,980.25
9TM1K,919.0,30.58,30.052321778940485,30.052321778940485,validation,888.42
1BBIY,400.0,26.58,15.04890895410083,15.04890895410083,validation,373.42
FTYFA,912.0,30.38,30.01974983541804,30.01974983541804,validation,881.62
SX248,1299.0,43.25,30.034682080924856,30.034682080924856,validation,1255.75
9J0RB,236.0,15.62,15.108834827144687,15.108834827144687,validation,220.38
95GB4,858.0,30.04,28.561917443408788,28.561917443408788,validation,827.9599999999999
136V6,1022.0,34.04,30.023501762632197,30.023501762632197,validation,987.9599999999999
27ZT9,791.0,32.96,23.99878640776699,23.99878640776699,validation,758.04
3588V,306.0,18.33,16.693944353518823,16.693944353518823,validation,287.67
VEH0A,174.0,11.5,15.130434782608695,15.130434782608695,validation,162.5
YFJ9U,766.0,30.29,25.288874215912845,25.288874215912845,validation,735.71
LLQBB,967.0,32.21,30.021732381248057,30.021732381248057,validation,934.79
0OP1K,383.0,31.83,12.032673578385172,12.032673578385172,validation,351.17
VINM0,1054.0,35.12,30.011389521640094,30.011389521640094,validation,1018.88
SOZ1G,176.0,11.67,15.08140531276778,15.08140531276778,validation,164.32999999999998
DV6CH,956.0,31.83,30.034558592522778,30.034558592522778,validation,924.17
FTNCO,276.0,16.54,16.68681983071342,16.68681983071342,validation,259.46
0LDN3,279.0,16.71,16.696588868940754,16.696588868940754,validation,262.29
D01MJ,1125.0,37.46,30.0320341697811,30.0320341697811,validation,1087.54
HZSDD,613.0,25.5,24.03921568627451,24.03921568627451,validation,587.5
ICQZX,911.0,30.46,29.9080761654629,29.9080761654629,validation,880.54
SZVCR,905.0,30.12,30.046480743691898,30.046480743691898,validation,874.88
XE19C,908.0,30.33,29.937355753379492,29.937355753379492,validation,877.67
XK92L,298.0,9.92,30.04032258064516,30.04032258064516,validation,288.08
XOOPP,415.0,17.21,24.11388727484021,24.11388727484021,validation,397.79
X95D0,519.0,31.12,16.677377892030847,16.677377892030847,validation,487.88
3U6HO,274.0,16.42,16.68696711327649,16.68696711327649,validation,257.58000000000004
OKXIQ,203.0,31.79,6.385655866624725,6.385655866624725,validation,171.21
D1XNV,1011.0,33.67,30.026730026730025,30.026730026730025,validation,977.33
Y75AX,877.0,29.21,30.023964395754877,30.023964395754877,validation,847.79
N6FZ7,303.0,18.17,16.6758392955421,16.6758392955421,validation,284.83
H7UYR,501.0,30.54,16.404715127701376,16.404715127701376,validation,470.46000000000004
0O6RK,903.0,30.21,29.890764647467726,29.890764647467726,validation,872.7900000000001
AHBE8,852.0,28.46,29.93675333801827,29.93675333801827,validation,823.54
J5K87,1055.0,35.17,29.997156667614444,29.997156667614444,validation,1019.83
72M7T,288.0,17.25,16.695652173913043,16.695652173913043,validation,270.75
V53GK,955.0,31.83,30.003141690229345,30.003141690229345,validation,923.17
AIJ0M,922.0,31.17,29.57972409367982,29.57972409367982,validation,890.8299999999999
ZPRJH,926.0,30.92,29.948253557567917,29.948253557567917,validation,895.08
UUF84,958.0,31.92,30.0125313283208,30.0125313283208,validation,926.08
GCI2J,917.0,30.62,29.947746570868713,29.947746570868713,validation,886.38
GIIF8,243.0,16.12,15.074441687344912,15.074441687344912,validation,226.88
AV58B,1074.0,35.79,30.008382229673092,30.008382229673092,validation,1038.21
OQ9W3,439.0,26.33,16.672996581845805,16.672996581845805,validation,412.67
YQ2M5,500.0,29.96,16.688918558077436,16.688918558077436,validation,470.04
PN1F2,732.0,30.5,24.0,24.0,validation,701.5
O5V8D,432.0,17.92,24.107142857142854,24.107142857142854,validation,414.08
HXR3Z,831.0,33.42,24.865350089766604,24.865350089766604,validation,797.5799999999999
BJ3ZF,1246.0,41.5,30.02409638554217,30.02409638554217,validation,1204.5
AK9PN,927.0,30.92,29.980595084087966,29.980595084087966,validation,896.0799999999999
I7GZI,961.0,32.12,29.919053549190537,29.919053549190537,validation,928.88
5IPJA,550.0,31.12,17.673521850899743,17.673521850899743,validation,518.88
T1JWU,361.0,21.62,16.69750231267345,16.69750231267345,validation,339.38
FXGQI,191.0,30.96,6.169250645994832,6.169250645994832,validation,160.04
P0CET,1002.0,33.42,29.982046678635545,29.982046678635545,validation,968.5799999999999
9HTYB,836.0,27.83,30.039525691699605,30.039525691699605,validation,808.17
UQJ5W,182.0,26.88,6.770833333333334,6.770833333333334,validation,155.12
1XOQ8,445.0,29.75,14.957983193277311,14.957983193277311,validation,415.25
0N4KN,201.0,32.67,6.152433425160697,6.152433425160697,validation,168.32999999999998
29OV5,266.0,15.92,16.70854271356784,16.70854271356784,validation,250.08
JSIRZ,865.0,28.83,30.003468609087758,30.003468609087758,validation,836.17
3UXL9,977.0,32.58,29.987722529158994,29.987722529158994,validation,944.42
ZTWJB,944.0,31.46,30.00635727908455,30.00635727908455,validation,912.54
F66WG,1066.0,35.67,29.885057471264368,29.885057471264368,validation,1030.3300000000002
9YWJ6,1009.0,34.04,29.64159811985899,29.64159811985899,validation,974.96
PLXUA,190.0,30.83,6.162828413882583,6.162828413882583,validation,159.17000000000002
P12LH,960.0,32.0,30.0,30.0,validation,928.0
2443O,759.0,31.58,24.034198860038,24.034198860038,validation,727.42
NHYRG,1294.0,43.12,30.00927643784787,30.00927643784787,validation,1250.88
R5WMI,256.0,15.33,16.69928245270711,16.69928245270711,validation,240.67
UETQS,275.0,30.96,8.882428940568476,8.882428940568476,validation,244.04000000000002
AF5BS,452.0,30.08,15.026595744680852,15.026595744680852,validation,421.92
OEM65,1062.0,35.38,30.016958733747877,30.016958733747877,validation,1026.62
XQVXF,458.99999999999994,27.46,16.71522214129643,16.71522214129643,validation,431.53999999999996
BEAAA,674.0,27.96,24.105865522174533,24.105865522174533,validation,646.04
8WZJW,923.0,30.79,29.977265345891524,29.977265345891524,validation,892.21
DACFC,518.0,31.08,16.666666666666668,16.666666666666668,validation,486.92
N0ZPI,902.0,30.08,29.986702127659576,29.986702127659576,validation,871.92
TCJCJ,241.0,30.75,7.837398373983739,7.837398373983739,validation,210.25
IONV9,1110.0,38.25,29.019607843137255,29.019607843137255,validation,1071.75
G3UF4,272.0,16.29,16.697360343769184,16.697360343769184,validation,255.70999999999998
MVX03,501.0,33.38,15.008987417615337,15.008987417615337,validation,467.62
Z5URX,1675.0,55.88,29.97494631352899,29.97494631352899,validation,1619.12
OZ02A,1223.0,40.79,29.982838931110567,29.982838931110567,validation,1182.21
LQ0FJ,491.0,32.62,15.052115266707542,15.052115266707542,validation,458.38
77JGY,936.0,31.17,30.028873917228104,30.028873917228104,validation,904.83
QRSRE,983.0,33.0,29.78787878787879,29.78787878787879,validation,950.0
TH3M0,953.0,31.75,30.015748031496063,30.015748031496063,validation,921.25
SM8Y0,361.99999999999994,21.71,16.674343620451403,16.674343620451403,validation,340.28999999999996
SNG4T,902.0,30.04,30.026631158455395,30.026631158455395,validation,871.96
EIT66,92.0,12.08,7.6158940397351,7.6158940397351,validation,79.92
NKE77,924.0,30.75,30.048780487804876,30.048780487804876,validation,893.25
LQD66,223.0,36.21,6.158519745926539,6.158519745926539,validation,186.79
8S941,998.0,33.75,29.57037037037037,29.57037037037037,validation,964.25
UMO9T,605.0,25.21,23.998413328044425,23.998413328044425,validation,579.79
8LVCL,213.0,34.54,6.1667631731326,6.1667631731326,validation,178.46
98W87,255.99999999999997,26.42,9.689629068887205,9.689629068887205,validation,229.57999999999998
5D85P,168.0,11.96,14.046822742474916,14.046822742474916,validation,156.04
ODM20,870.0,28.96,30.041436464088395,30.041436464088395,validation,841.04
6PESI,743.0,30.92,24.029754204398447,24.029754204398447,validation,712.08
A33VQ,464.0,30.88,15.025906735751295,15.025906735751295,validation,433.12
OXCDM,963.0,32.58,29.55801104972376,29.55801104972376,validation,930.4200000000001
4PEL7,718.0,23.96,29.96661101836394,29.96661101836394,validation,694.04
9YCQ3,250.0,34.83,7.17772035601493,7.17772035601493,validation,215.17000000000002
NTA1U,927.0,31.38,29.54110898661568,29.54110898661568,validation,895.62
HQ8BB,242.0,16.08,15.049751243781095,15.049751243781095,validation,225.92
AEP2A,135.0,21.96,6.147540983606557,6.147540983606557,validation,113.04
O8T6G,677.0,33.71,20.083061406110946,20.083061406110946,validation,643.2900000000001
OOKN5,1104.0,36.75,30.040816326530614,30.040816326530614,validation,1067.25
OTIA2,710.0,23.62,30.059271803556307,30.059271803556307,validation,686.38
6FV5P,481.0,32.04,15.012484394506867,15.012484394506867,validation,448.96
83S5W,790.0,26.33,30.003797949107483,30.003797949107483,validation,763.67
XYJYK,979.0,32.58,30.04910988336403,30.04910988336403,validation,946.42
WM2J7,822.0,30.46,26.986211424819434,26.986211424819434,validation,791.54
V1WN7,1081.0,36.0,30.02777777777778,30.02777777777778,validation,1045.0
3R4DD,993.0,33.08,30.01813784764208,30.01813784764208,validation,959.92
DAA3F,961.0,32.0,30.03125,30.03125,validation,929.0
REWLB,920.0,30.62,30.045721750489875,30.045721750489875,validation,889.38
K247M,1033.0,34.42,30.011621150493898,30.011621150493898,validation,998.58
KS5JT,878.0,29.25,30.017094017094017,30.017094017094017,validation,848.75
G71O7,1415.0,47.42,29.839730071699705,29.839730071699705,validation,1367.5800000000002
JDZV7,927.0,31.04,29.864690721649485,29.864690721649485,validation,895.9599999999999
MMFQA,930.0,38.67,24.04965089216447,24.04965089216447,validation,891.33
